Date,N+1 Close / N Close,Yesterday's sign,%b of prior day close,Open Position to yesterday's range,N-1 Magnitude,N Close / N's range,10-MA,N Magnitude,HSI Open (N),HSI Close (N),Close Above yesterday's DH,DL Lower than yesterday's DL,DL Higher than yesterday's DL,Deviation of 10-MA / 20-MA slopes,"BB Divert or converge
(3-day)","BB Divert or converge
(5-day)",BB10 Upper Slope (3-day),BB10 Lower Slope (3-day),Stock Crash,Change RMB / USD
12/12/2002,-0.00447,2.00000,0.67714,0.51243,0.01753,0.81576,0.01014,0.01368,9997.62012,10009.87988,1.00000,0.00000,1.00000,1.59178,-0.23507,-0.27609,0.00258,0.01819,0.03054,1
13/12/2002,0.02133,0.00000,0.86580,0.82353,0.01368,0.74930,0.01024,0.01254,9940.59961,9973.75000,1.00000,0.00000,1.00000,1.50997,-0.12910,-0.29901,0.00663,0.01405,0.00862,0.999975837
16/12/2002,-0.00136,0.00000,0.91643,0.84471,0.01254,0.30171,0.00831,0.00984,9988.69043,9868.48047,0.00000,0.00000,1.00000,1.29969,-0.07529,-0.29266,0.00634,0.01037,0.01417,1.000024163
17/12/2002,-0.00531,1.00000,0.75925,1.47780,0.00984,0.99853,0.00630,0.01341,9763.79004,9857.99023,1.00000,0.00000,1.00000,0.84875,0.24561,0.08480,0.01166,0.00069,0.00536,1.000012081
18/12/2002,0.00875,0.00000,1.02308,0.93704,0.01341,0.21238,0.00802,0.01194,9874.92969,9784.57031,0.00000,0.00000,1.00000,0.91924,0.51826,0.40395,0.01904,-0.00349,0.00804,1
19/12/2002,-0.00571,2.00000,0.85183,0.20008,0.01194,0.63877,0.00788,0.01645,9816.99023,9813.78027,0.00000,1.00000,0.00000,0.90768,0.10767,0.37972,0.01063,0.00497,-0.01243,1
20/12/2002,0.01030,1.00000,0.73756,0.69893,0.01645,0.80538,0.00686,0.01481,9743.19043,9728.42969,1.00000,0.00000,1.00000,0.78586,-0.05284,0.43804,0.00494,0.00891,-0.01688,1.000024162
23/12/2002,-0.03145,0.00000,0.81781,0.84457,0.01481,0.32814,0.00692,0.01283,9644.63965,9656.45996,0.00000,0.00000,1.00000,0.82315,-0.03892,0.06455,0.00553,0.00839,-0.00279,1
27/12/2002,0.00716,1.00000,0.68252,1.04602,0.01283,0.22264,0.00772,0.01057,9787.24023,9715.74023,1.00000,0.00000,1.00000,0.91875,-0.08090,-0.12946,0.00503,0.01058,-0.00937,0.999963757
30/12/2002,0.01597,2.00000,0.79207,0.07130,0.01057,0.13038,0.00562,0.03438,9652.76953,9548.65039,0.00000,1.00000,0.00000,0.74187,-0.17305,-0.20523,0.00045,0.01110,0.03235,1.000024163
2/1/2003,0.00394,1.00000,0.16561,0.09046,0.03438,0.80018,0.00157,0.01116,9544.90039,9557.86035,0.00000,0.00000,1.00000,0.27226,-0.21054,-0.27441,-0.00431,0.00780,0.03672,0.999951676
3/1/2003,0.00812,0.00000,0.28175,1.47930,0.01116,0.71076,0.00192,0.01181,9499.76953,9628.69043,1.00000,0.00000,1.00000,0.31936,-0.12553,-0.27685,-0.00113,0.00511,0.02904,0.999975837
6/1/2003,0.01170,0.00000,0.60719,0.62118,0.01181,0.72960,0.00368,0.00938,9640.91992,9570.92969,1.00000,0.00000,1.00000,0.61773,-0.07719,-0.27148,0.00190,0.00554,0.04574,1
7/1/2003,0.01771,0.00000,0.65160,1.11663,0.00938,0.78571,0.00323,0.00852,9586.25977,9561.62988,1.00000,0.00000,1.00000,0.68051,0.06531,-0.06841,0.00453,0.00187,0.05413,0.999987918
8/1/2003,0.01129,2.00000,0.79672,0.99199,0.00852,0.82948,0.00326,0.01446,9542.49023,9445.25977,1.00000,0.00000,1.00000,0.58184,0.24577,0.14961,0.00818,-0.00185,0.04923,0.999987918
9/1/2003,0.01621,0.00000,0.94748,0.72885,0.01446,0.89455,0.00693,0.02324,9345.66992,9272.33008,1.00000,0.00000,1.00000,0.93664,0.33273,0.41978,0.01416,-0.00063,0.02390,1
10/1/2003,-0.00680,0.00000,1.10455,1.15931,0.02324,0.75267,0.00956,0.01356,9298.78027,9321.29004,1.00000,0.00000,1.00000,1.16260,0.62354,1.02255,0.02493,-0.00661,-0.00153,1
13/1/2003,-0.01247,0.00000,1.01919,1.28631,0.01356,0.72925,0.01209,0.01380,9333.63965,9365.51953,1.00000,0.00000,1.00000,1.26792,0.82511,1.43238,0.03578,-0.01307,-0.01850,1.000024165
14/1/2003,0.00119,0.00000,0.98274,0.93607,0.01380,0.10353,0.01255,0.01191,9523.25000,9583.84961,0.00000,0.00000,1.00000,1.23462,0.55017,1.51676,0.03386,-0.01060,-0.02450,1
15/1/2003,-0.00818,1.00000,0.81265,0.22814,0.01191,0.23595,0.01255,0.01826,9605.08984,9665.95996,0.00000,1.00000,0.00000,1.37387,0.09422,0.99708,0.01674,0.00787,0.00210,1.000024164
16/1/2003,0.00002,1.00000,0.66474,0.21528,0.01826,0.99565,0.01373,0.00967,9710.79004,9652.40039,0.00000,1.00000,0.00000,1.77323,-0.19838,0.24264,0.00112,0.02803,0.01081,1
17/1/2003,0.01566,2.00000,0.63870,0.72622,0.00967,0.22088,0.01071,0.01151,9632.36035,9688.20996,0.00000,1.00000,0.00000,1.67503,-0.24619,-0.17516,-0.00349,0.02667,0.00591,1
20/1/2003,-0.00242,1.00000,0.51621,0.04263,0.01151,0.78242,0.00792,0.00868,9626.13965,9675.41016,0.00000,1.00000,0.00000,1.35505,-0.26945,-0.41438,-0.00529,0.02251,0.00834,1.000024163
21/1/2003,-0.00834,2.00000,0.46815,1.33316,0.00868,0.69747,0.00829,0.01554,9711.75977,9721.50000,1.00000,0.00000,1.00000,1.42548,-0.31365,-0.48262,-0.00516,0.02298,-0.01239,0.999975837
22/1/2003,-0.00103,0.00000,0.64744,0.79410,0.01554,0.40608,0.00767,0.00913,9752.29981,9834.08008,0.00000,0.00000,1.00000,1.38966,-0.36354,-0.53503,-0.00531,0.02162,-0.01963,1
23/1/2003,-0.00646,2.00000,0.56938,0.28659,0.00913,0.13357,0.00369,0.01015,9812.91016,9796.30957,0.00000,1.00000,0.00000,0.70072,-0.45362,-0.62499,-0.00949,0.01769,-0.00917,1
24/1/2003,0.00289,1.00000,0.32206,0.79964,0.01015,0.17815,-0.00009,0.01187,9807.42969,9873.49023,0.00000,1.00000,0.00000,-0.02028,-0.29955,-0.55419,-0.00679,0.00692,0.00565,0.999975837
27/1/2003,0.00996,1.00000,0.30894,0.21888,0.01187,0.41786,-0.00357,0.01217,9798.16016,9743.23047,0.00000,1.00000,0.00000,-0.87732,-0.04817,-0.47994,-0.00428,-0.00284,0.02838,1
28/1/2003,0.00594,1.00000,0.18751,0.07311,0.01217,0.93503,-0.00486,0.01151,9730.54981,9614.58984,0.00000,1.00000,0.00000,-1.32764,-0.22362,-0.45619,-0.00831,-0.00130,0.04620,0.999987918
29/1/2003,0.01503,0.00000,0.30624,0.90584,0.01151,0.91582,-0.00164,0.01748,9551.55957,9552.01953,1.00000,0.00000,1.00000,-0.30786,-0.18268,-0.22205,-0.00440,0.00120,0.05724,1
30/1/2003,0.02663,0.00000,0.68842,0.99005,0.01748,0.72845,0.00109,0.01191,9558.20020,9568.46973,1.00000,0.00000,1.00000,0.14830,0.10657,-0.14088,0.00239,-0.00025,0.03728,0.999987918
4/2/2003,0.00087,0.00000,0.85960,1.29730,0.01191,0.81669,0.00390,0.01283,9484.88965,9560.29004,1.00000,0.00000,1.00000,0.53640,0.51490,0.23816,0.01028,-0.00264,0.01064,1.000036247
5/2/2003,-0.00541,0.00000,1.07487,1.15432,0.01283,0.89268,0.00897,0.02503,9513.58008,9584.70020,1.00000,0.00000,1.00000,1.06171,1.00252,1.21593,0.02251,-0.00496,-0.00995,1
6/2/2003,-0.01493,0.00000,1.28491,1.04206,0.02503,0.69487,0.01020,0.01051,9558.48047,9460.59961,0.00000,0.00000,1.00000,1.10227,1.09196,2.16911,0.03045,-0.01084,-0.01627,1
7/2/2003,-0.00558,2.00000,0.99947,0.80556,0.01051,0.54910,0.00836,0.01493,9326.75977,9298.66992,0.00000,1.00000,0.00000,1.04308,0.64599,2.29613,0.02539,-0.00962,-0.00607,1
10/2/2003,0.02072,1.00000,0.83181,0.70958,0.01493,0.25465,0.00729,0.02467,9244.29981,9325.59961,0.00000,1.00000,0.00000,1.32460,0.15119,1.40825,0.01276,0.00137,-0.00741,1.000048327
11/2/2003,-0.01150,1.00000,0.62215,0.22958,0.02467,0.45608,0.00608,0.01557,9272.28027,9240.79004,0.00000,1.00000,0.00000,2.01732,-0.01240,0.62557,0.00529,0.00695,-0.00652,1.000024162
12/2/2003,-0.01601,1.00000,0.52938,0.75305,0.01557,0.75770,0.00832,0.02441,9251.94043,9258.95020,1.00000,0.00000,1.00000,3.43821,-0.09912,0.03709,0.00368,0.01340,-0.00831,1.000024162
13/2/2003,-0.00004,0.00000,0.72012,0.90624,0.02441,0.13455,0.00954,0.02025,9327.32031,9252.70996,0.00000,0.00000,1.00000,3.95961,-0.22794,-0.23752,-0.00046,0.02046,-0.01612,0.999951677
14/2/2003,0.00572,1.00000,0.53008,0.29171,0.02025,0.05737,0.00547,0.02132,9214.63965,9180.46973,0.00000,1.00000,0.00000,2.78763,-0.38274,-0.44392,-0.00958,0.02178,0.00537,0.999987919
17/2/2003,-0.00001,1.00000,0.18828,0.21198,0.02132,0.44835,0.00230,0.01456,9178.25977,9126.15039,0.00000,1.00000,0.00000,1.35035,-0.37546,-0.51782,-0.00998,0.01544,0.00570,1.000024163
18/2/2003,0.00513,2.00000,0.11042,0.50486,0.01456,0.59411,0.00082,0.00823,9099.41016,9150.95020,0.00000,0.00000,1.00000,0.34959,-0.19420,-0.50261,-0.00390,0.00577,-0.00309,0.999975838
19/2/2003,-0.00890,0.00000,0.23289,0.95936,0.00823,0.63885,-0.00273,0.01378,9135.09961,9232.13965,0.00000,1.00000,0.00000,-0.90307,0.00104,-0.37481,-0.00265,-0.00281,-0.00367,1.000048326
20/2/2003,0.00145,2.00000,0.30963,0.81201,0.01378,0.63810,-0.00494,0.01024,9237.19043,9194.91016,1.00000,0.00000,1.00000,-1.97340,-0.20183,-0.35683,-0.00879,-0.00094,0.00015,0.999987919
21/2/2003,0.00786,2.00000,0.47956,0.79485,0.01024,0.16496,-0.00487,0.01595,9169.86035,9314.90039,0.00000,1.00000,0.00000,-2.92289,-0.42808,-0.42748,-0.01359,0.00422,0.00086,1
24/2/2003,-0.00556,1.00000,0.21233,0.36713,0.01595,0.42426,-0.00356,0.01316,9273.37988,9173.42969,0.00000,1.00000,0.00000,-1.95539,-0.25093,-0.40211,-0.00745,0.00046,0.00693,1.000012081
25/2/2003,-0.00315,2.00000,0.30999,0.37921,0.01316,0.86475,-0.00056,0.02086,9201.11035,9201.75977,1.00000,1.00000,0.00000,-0.20435,0.08348,-0.38034,0.00044,-0.00159,0.01503,1.000012081
26/2/2003,0.00527,0.00000,0.60935,0.89325,0.02086,0.12354,-0.00185,0.00928,9311.65039,9383.67969,0.00000,0.00000,1.00000,-0.57346,-0.00363,-0.25365,-0.00187,-0.00182,-0.00887,1.000012081
27/2/2003,0.00618,1.00000,0.48036,0.64306,0.00928,0.22550,-0.00361,0.01028,9367.94043,9397.04981,0.00000,1.00000,0.00000,-1.22411,-0.41689,-0.36821,-0.00896,0.00187,-0.02104,0.999951678
28/2/2003,-0.01345,1.00000,0.35368,0.81465,0.01028,0.40284,-0.00062,0.00735,9461.12988,9427.62988,0.00000,0.00000,1.00000,-0.25490,-0.29269,-0.29526,-0.00408,0.00293,-0.05491,1.000012081
3/3/2003,-0.01884,2.00000,0.63223,0.59282,0.00735,0.90334,0.00215,0.00611,9415.20996,9390.48047,1.00000,0.00000,1.00000,0.96519,0.17686,-0.31376,0.00348,0.00080,-0.07219,0.999975838
4/3/2003,-0.02600,0.00000,0.89131,0.43866,0.00611,0.28300,0.00084,0.01694,9361.04981,9250.86035,0.00000,1.00000,0.00000,1.01749,0.13751,-0.19543,0.00200,-0.00033,-0.05391,1
5/3/2003,-0.00712,1.00000,0.19113,0.08809,0.01694,0.14466,-0.00295,0.01819,9302.73047,9239.46973,0.00000,1.00000,0.00000,1.03985,0.85110,1.17849,0.00467,-0.01071,-0.04026,1.000048325
6/3/2003,-0.00111,1.00000,-0.16816,0.07360,0.01819,0.21884,-0.00787,0.03164,9140.05957,9148.48047,0.00000,1.00000,0.00000,1.22986,2.59573,3.09017,0.01702,-0.03325,0.00178,0.999975839
7/3/2003,0.00382,1.00000,-0.10755,0.11385,0.03164,0.75277,-0.01073,0.01953,9156.79981,9116.28027,0.00000,1.00000,0.00000,1.37783,1.98905,4.53304,0.02215,-0.04472,0.02697,0.999975838
10/3/2003,0.01332,2.00000,0.06160,0.74760,0.01953,0.72622,-0.01082,0.01047,9072.87012,9134.24023,0.00000,0.00000,1.00000,1.50990,0.63245,4.86985,0.01093,-0.03414,0.03521,0.999987919
11/3/2003,0.00353,2.00000,0.15365,0.26362,0.01047,0.96071,-0.01156,0.01435,9146.62988,9122.66016,1.00000,1.00000,0.00000,1.92117,0.23729,2.69834,0.00041,-0.02479,0.02922,0.999975837
12/3/2003,0.01260,0.00000,0.25885,1.00000,0.01435,0.88394,-0.01020,0.01602,9141.45996,9268.76953,1.00000,0.00000,1.00000,1.70556,0.05567,0.72334,-0.00660,-0.01424,0.02353,1
13/3/2003,-0.00619,0.00000,0.39097,1.07456,0.01602,0.64134,-0.00773,0.01117,9218.37012,9181.88965,1.00000,0.00000,1.00000,1.36948,-0.08874,0.12750,-0.01255,-0.00226,0.00932,1
14/3/2003,0.00573,2.00000,0.44466,1.24872,0.01117,0.55788,-0.00638,0.01037,9105.37012,9109.17969,1.00000,0.00000,1.00000,1.84491,-0.16457,-0.11806,-0.01556,0.00400,-0.00021,1.000012082
17/3/2003,-0.00030,0.00000,0.58662,0.30867,0.01037,0.64649,-0.00696,0.01171,9097.45020,8962.25977,0.00000,1.00000,0.00000,2.98092,-0.30342,-0.36523,-0.02322,0.01132,0.00946,1
18/3/2003,0.00225,2.00000,0.58438,1.34068,0.01171,0.53319,-0.00626,0.01119,8917.12012,8907.09961,1.00000,0.00000,1.00000,2.36521,-0.35983,-0.46519,-0.02367,0.01304,0.00594,1.000012082
19/3/2003,0.00350,2.00000,0.72217,0.55240,0.01119,0.66754,-0.00239,0.01419,8894.04004,8861.87012,0.00000,1.00000,0.00000,0.89224,-0.24079,-0.47115,-0.01171,0.00774,0.01271,1
20/3/2003,0.00218,2.00000,0.73797,0.90963,0.01419,0.74041,0.00240,0.00998,8776.99023,8859.92969,0.00000,0.00000,1.00000,-0.84587,-0.02173,-0.37374,0.00162,0.00324,0.02073,0.999987919
21/3/2003,0.00161,2.00000,0.72049,0.78952,0.00998,0.88884,0.00634,0.01038,8825.44043,8874.99023,1.00000,0.00000,1.00000,-2.68110,-0.04931,-0.27823,0.00466,0.00812,0.01947,1.000036245
24/3/2003,0.01063,2.00000,0.74188,1.28263,0.01038,0.77820,0.00771,0.00974,8857.30957,8787.45020,1.00000,0.00000,1.00000,-4.53688,-0.18423,-0.20195,0.00166,0.01417,0.02091,0.999987919
25/3/2003,0.00025,2.00000,0.73382,0.30652,0.00974,0.53106,0.00780,0.01180,8976.75977,8956.16992,0.00000,0.00000,1.00000,-3.92862,-0.34478,-0.37709,-0.00223,0.01844,0.00331,0.999975838
26/3/2003,0.02427,0.00000,0.76613,1.04590,0.01180,0.57475,0.00734,0.00796,8901.21973,8804.16016,1.00000,0.00000,1.00000,-4.93665,-0.28574,-0.41733,-0.00019,0.01527,0.00099,1.000036245
27/3/2003,-0.02016,2.00000,0.96200,0.68308,0.00796,0.74920,0.00677,0.00582,9003.95996,9041.50977,0.00000,0.00000,1.00000,-13.77056,0.03046,-0.32482,0.00721,0.00631,0.00367,0.999975838
28/3/2003,0.00213,2.00000,0.86595,1.09226,0.00582,0.94206,0.00765,0.02482,8973.19043,9158.58984,1.00000,0.00000,1.00000,11.75159,0.26423,-0.09701,0.01236,0.00277,-0.00205,0.999987919
31/3/2003,0.00389,0.00000,1.23157,0.86511,0.02482,0.47954,0.00737,0.03520,9243.90039,9194.55957,0.00000,1.00000,0.00000,29.62850,0.08761,0.12074,0.00890,0.00578,0.01472,1.000036245
1/4/2003,-0.00566,1.00000,0.74930,0.53079,0.03520,0.45774,0.00552,0.02079,9220.95020,9179.19043,0.00000,0.00000,1.00000,-17.43197,-0.09183,0.14814,0.00329,0.00786,0.00568,1
2/4/2003,0.00385,2.00000,0.73700,0.57870,0.02079,0.73815,0.00558,0.01392,9214.65039,9108.45020,0.00000,0.00000,1.00000,3.38380,-0.06370,0.01832,0.00415,0.00707,-0.00094,0.999951676
3/4/2003,0.00166,2.00000,0.77928,1.00262,0.01392,0.35287,0.00519,0.01460,9012.04004,9062.15039,0.00000,1.00000,0.00000,1.35978,-0.15977,-0.23693,0.00177,0.00876,-0.00601,1
4/4/2003,-0.00597,1.00000,0.58517,0.23318,0.01460,0.68380,0.00443,0.00935,9096.08008,9047.08984,0.00000,0.00000,1.00000,0.82525,-0.21523,-0.26522,0.00021,0.00882,-0.00484,1
7/4/2003,-0.00618,0.00000,0.65155,0.75673,0.00935,0.71237,0.00442,0.01049,9027.99023,8872.32031,0.00000,0.00000,1.00000,0.73156,-0.27863,-0.39389,-0.00051,0.00951,-0.00426,1.000024163
8/4/2003,0.00284,2.00000,0.66206,0.74013,0.01049,0.44721,0.00360,0.01132,8864.12012,8863.36035,0.00000,1.00000,0.00000,0.63504,-0.40706,-0.53468,-0.00259,0.00998,-0.01034,1
9/4/2003,0.00687,1.00000,0.31830,0.58250,0.01132,0.36558,0.00117,0.01260,8755.80957,8634.45020,0.00000,1.00000,0.00000,0.27816,-0.25576,-0.46313,-0.00205,0.00448,0.00107,1.000024163
10/4/2003,-0.00803,1.00000,0.01318,0.42789,0.01260,0.49058,-0.00023,0.00733,8608.79004,8596.88965,0.00000,0.00000,1.00000,-0.07294,0.03984,-0.38344,0.00012,-0.00060,0.00093,0.999987919
11/4/2003,0.00160,2.00000,0.15980,0.40401,0.00733,0.89446,-0.00171,0.01044,8586.69043,8706.19043,1.00000,0.00000,1.00000,-0.58517,-0.03964,-0.28526,-0.00206,-0.00134,0.00147,0.999987919
14/4/2003,0.00645,0.00000,0.61842,0.65875,0.01044,0.66086,-0.00219,0.01653,8769.41016,8648.16016,0.00000,1.00000,0.00000,-0.86030,-0.11729,-0.08212,-0.00326,-0.00109,0.00181,1.000024163
15/4/2003,-0.00082,1.00000,0.17359,0.72056,0.01653,0.87381,-0.00100,0.00775,8669.73047,8822.45020,0.00000,0.00000,1.00000,-0.44477,-0.05704,-0.09442,-0.00150,-0.00048,-0.04140,0.999975838
16/4/2003,-0.01380,2.00000,0.30669,0.77725,0.00775,0.86125,-0.00080,0.01102,8838.83008,8962.20996,1.00000,0.00000,1.00000,-0.33581,0.01174,-0.10693,-0.00069,-0.00090,-0.07141,1
17/4/2003,-0.03713,0.00000,0.70087,0.58666,0.01102,0.68173,-0.00006,0.01021,8885.62012,8806.66016,0.00000,0.00000,1.00000,-0.02252,-0.01318,-0.06947,-0.00017,0.00006,-0.05333,0.999987919
22/4/2003,-0.00481,2.00000,0.63849,0.13698,0.01021,0.21192,-0.00134,0.01177,8755.15039,8636.84961,0.00000,1.00000,0.00000,-0.87039,0.04224,0.05449,-0.00097,-0.00171,-0.03608,0.999987918
23/4/2003,0.00785,1.00000,-0.06574,0.08804,0.01177,0.07792,-0.00694,0.04048,8597.86035,8625.71973,0.00000,1.00000,0.00000,5.45635,2.28713,2.24381,0.01232,-0.02654,0.04498,1.000024163
24/4/2003,0.02166,1.00000,-0.24096,-0.44691,0.04048,0.96003,-0.01066,0.02827,8627.57031,8645.65039,0.00000,1.00000,0.00000,3.02276,4.56165,4.79660,0.02919,-0.05121,0.08534,1
25/4/2003,0.03357,0.00000,0.08435,0.86116,0.02827,0.70752,-0.00920,0.01931,8598.08008,8533.54981,1.00000,0.00000,1.00000,2.30435,0.92817,5.33815,0.01636,-0.03623,0.06349,0.999975837
28/4/2003,-0.00008,0.00000,0.22742,0.46416,0.01931,0.92437,-0.00606,0.02882,8600.50000,8632.09961,1.00000,0.00000,1.00000,1.93916,0.10883,5.16692,-0.00065,-0.01204,0.06295,1
29/4/2003,-0.00238,0.00000,0.44021,1.58281,0.02882,0.70179,-0.00164,0.02141,8653.58984,8675.13965,1.00000,0.00000,1.00000,0.98001,0.00592,0.93958,-0.00125,-0.00208,0.01250,1
30/4/2003,0.01109,0.00000,0.73879,0.77962,0.02141,0.41037,0.00181,0.01232,8600.04981,8579.13965,0.00000,0.00000,1.00000,-8.53195,0.05840,0.17359,0.00476,-0.00150,-0.00964,1.000012082
2/5/2003,-0.00973,2.00000,0.71309,0.52425,0.01232,0.20577,0.00221,0.01398,8531.11035,8571.91016,0.00000,1.00000,0.00000,3.73110,0.10298,0.10950,0.00746,-0.00365,-0.02268,1
5/5/2003,-0.00515,2.00000,0.67742,0.72877,0.01398,0.73831,0.00228,0.00695,8641.40039,8519.59961,0.00000,0.00000,1.00000,3.12877,0.10283,0.16723,0.00782,-0.00393,-0.02154,1
6/5/2003,-0.01699,2.00000,0.74474,0.99220,0.00695,0.08028,0.00184,0.01247,8482.59961,8442.11035,0.00000,1.00000,0.00000,2.08204,0.09110,0.20346,0.00693,-0.00391,-0.00098,0.999987918
7/5/2003,0.01777,1.00000,0.65837,-0.05003,0.01247,0.50635,0.00179,0.01683,8351.58984,8409.00977,0.00000,1.00000,0.00000,8.28792,0.03808,0.14482,0.00398,-0.00069,0.00707,0.999987918
9/5/2003,0.00814,2.00000,0.60729,0.24291,0.01683,0.28557,0.00467,0.01763,8354.66016,8435.04004,0.00000,1.00000,0.00000,-3.95511,-0.03866,0.04892,0.00199,0.00772,0.02529,0.999987918
12/5/2003,-0.00138,1.00000,0.45014,0.65046,0.01763,0.76195,0.00889,0.01661,8577.73047,8744.21973,1.00000,0.00000,1.00000,-9.48536,-0.28064,-0.25325,-0.00914,0.02948,0.02254,1.000024164
13/5/2003,0.00547,0.00000,0.56125,1.21084,0.01661,0.49422,0.01116,0.01097,8758.24023,8717.21973,1.00000,0.00000,1.00000,11.51792,-0.42746,-0.44959,-0.01485,0.04067,0.01013,1
14/5/2003,0.00096,2.00000,0.61703,0.27581,0.01097,0.85387,0.00896,0.01009,8707.42969,8808.17969,0.00000,1.00000,0.00000,6.05576,-0.60115,-0.71308,-0.01863,0.03928,0.02038,0.999987918
15/5/2003,0.01040,2.00000,0.59622,0.73876,0.01009,0.83672,0.00399,0.01136,8895.38965,8916.49023,1.00000,0.00000,1.00000,3.32567,-0.47327,-0.69843,-0.01246,0.02165,0.02688,0.999987918
16/5/2003,0.00513,0.00000,0.72573,1.04590,0.01136,0.34013,0.00137,0.00904,8906.69043,8889.21973,0.00000,0.00000,1.00000,0.86429,0.08679,-0.56653,0.00294,-0.00026,0.05611,1.000024164
19/5/2003,0.03086,2.00000,0.71368,0.56091,0.00904,0.96976,0.00276,0.01100,8946.33984,8901.04981,1.00000,0.00000,1.00000,1.10951,0.19267,-0.37179,0.00625,-0.00086,0.06887,0.999975837
20/5/2003,0.03126,0.00000,0.88413,0.61054,0.01100,0.69463,0.00346,0.01466,8903.66016,9084.16016,1.00000,0.00000,1.00000,1.20251,0.21780,0.32350,0.00773,-0.00098,0.08721,1
21/5/2003,-0.00015,0.00000,0.92314,0.81117,0.01466,0.96944,0.00701,0.03085,9164.09961,9155.57031,1.00000,0.00000,1.00000,1.57294,0.38826,0.65573,0.01531,-0.00168,0.08238,1.000012082
22/5/2003,0.04470,0.00000,1.25803,1.17475,0.03085,0.97675,0.01493,0.02555,9165.54004,9119.04004,1.00000,0.00000,1.00000,1.76856,1.00215,1.43822,0.03868,-0.01002,0.04847,0.999987918
23/5/2003,-0.01885,0.00000,1.21245,1.19876,0.02555,0.60175,0.02029,0.01557,9135.50977,9103.69043,0.00000,0.00000,1.00000,1.61123,0.99058,1.76344,0.04919,-0.01044,0.01685,1
26/5/2003,0.00688,1.00000,0.98114,1.47762,0.01557,0.84346,0.02482,0.03624,9068.29981,9126.07031,1.00000,0.00000,1.00000,1.45969,0.56613,2.13562,0.04992,-0.00285,0.00145,1.000048328
27/5/2003,-0.01346,0.00000,1.10467,0.89874,0.03624,0.11512,0.02472,0.02814,9148.09961,9093.17969,0.00000,0.00000,1.00000,1.36632,0.46168,1.90958,0.04941,-0.00312,0.01320,0.999951674
28/5/2003,0.00780,1.00000,0.83904,0.50722,0.02814,0.30851,0.02242,0.02426,9074.33984,9087.37012,0.00000,0.00000,1.00000,1.41305,0.22328,0.91582,0.03632,0.00630,0.01833,1.000024164
29/5/2003,0.02331,1.00000,0.79849,0.21911,0.02426,0.37167,0.02109,0.02779,8980.26953,9050.40039,0.00000,1.00000,0.00000,1.64929,0.00153,0.46391,0.01955,0.02292,0.03297,1
30/5/2003,-0.00293,1.00000,0.67407,0.33610,0.02779,0.74635,0.01964,0.01432,9069.33984,9059.79981,0.00000,0.00000,1.00000,1.81712,-0.11185,0.08646,0.00890,0.03247,0.01778,0.999975837
2/6/2003,0.00239,0.00000,0.67329,1.55367,0.01432,0.79092,0.02161,0.01770,9045.83984,9131.49023,1.00000,0.00000,1.00000,1.72322,-0.14105,-0.13974,0.00903,0.03649,0.00946,1
3/6/2003,0.00219,0.00000,0.77620,0.84540,0.01770,0.29462,0.02203,0.01100,9217.20996,9303.73047,0.00000,0.00000,1.00000,1.67682,-0.21593,-0.30363,0.00493,0.04201,0.00874,1.000012082
5/6/2003,0.01206,2.00000,0.71129,1.67508,0.01100,0.23861,0.01838,0.03057,9412.73047,9492.70996,0.00000,1.00000,0.00000,1.41817,-0.39113,-0.47701,-0.00857,0.04942,0.01285,1.000012082
6/6/2003,-0.00717,1.00000,0.73282,0.22077,0.03057,0.97914,0.01285,0.01773,9490.57031,9420.80957,0.00000,1.00000,0.00000,0.92860,-0.45311,-0.57120,-0.01329,0.04229,0.02260,1
9/6/2003,0.00599,2.00000,0.76104,0.83648,0.01773,1.00000,0.01127,0.01809,9558.21973,9510.62012,1.00000,0.00000,1.00000,0.72521,-0.37343,-0.61851,-0.00428,0.02819,0.04297,1.000024163
10/6/2003,0.02919,0.00000,0.93376,0.68168,0.01809,0.38480,0.00740,0.00990,9520.80957,9508.54981,0.00000,0.00000,1.00000,0.47212,-0.12432,-0.52110,0.00330,0.01176,0.04865,0.999951674
11/6/2003,0.02645,2.00000,0.75327,0.66613,0.00990,0.74029,0.00482,0.00973,9482.09961,9487.37988,0.00000,0.00000,1.00000,0.33751,0.15675,-0.27522,0.00869,0.00075,0.04688,1.000024164
12/6/2003,-0.01256,2.00000,0.77437,1.00121,0.00973,0.99673,0.00962,0.03468,9582.00977,9637.53027,1.00000,0.00000,1.00000,0.61056,0.13851,-0.00303,0.01312,0.00592,0.03272,1.000012082
13/6/2003,0.00560,0.00000,1.13569,0.91651,0.03468,0.77683,0.01597,0.03764,9633.42969,9662.82031,1.00000,0.00000,1.00000,0.86649,0.26048,0.45807,0.02310,0.00840,0.00880,0.999963755
16/6/2003,-0.00695,0.00000,1.26392,0.67438,0.03764,0.15260,0.01785,0.02641,9779.17969,9639.00977,0.00000,0.00000,1.00000,0.95405,0.42450,0.62181,0.03025,0.00465,0.00655,1.000012082
17/6/2003,0.01232,1.00000,0.90438,0.90669,0.02641,0.32234,0.01394,0.02672,9662.69043,9694.62988,0.00000,0.00000,1.00000,0.79023,0.35911,0.71313,0.02634,0.00057,0.01216,0.999987918
18/6/2003,0.01082,1.00000,0.85114,0.51056,0.02672,0.51561,0.01174,0.02480,9698.29004,9733.50977,0.00000,1.00000,0.00000,0.70255,0.16585,0.66076,0.01824,0.00464,-0.00036,1
