Date, N+1 Close ,Yesterday's sign,%b of prior day close,Open Position to yesterday's range,N-1 Magnitude,N Close / N's range,10-MA,N Magnitude, HSI Open (N) , HSI Close (N) ,Close Above yesterday's DH,DL Lower than yesterday's DL,DL Higher than yesterday's DL,Deviation of 10-MA / 20-MA slopes
9/11/2012," 10,455 ",1,0.302383635,-0.509478022,0.017648339,0.413274708,-0.000788523,0.009247812," 20,062 "," 20,048 ",0,1,0,-0.234508075
12/11/2012," 10,443 ",0,0.174108024,0.435480271,0.009247812,0.231964063,-0.000915772,0.008459409," 20,479 "," 20,630 ",0,0,1,-0.601931557
13/11/2012," 10,230 ",1,0.173770738,-0.15295364,0.008459409,0.035665639,-0.003109956,0.018802174," 20,758 "," 20,658 ",0,1,0,13.99439843
14/11/2012," 10,406 ",1,-0.040914349,0.288728,0.018802174,0.990238606,-0.003804476,0.015746734," 20,622 "," 20,602 ",0,0,1,7.536532813
15/11/2012," 10,200 ",0,0.26588642,0.138137609,0.015746734,0.073330683,-0.006389949,0.01151465," 20,610 "," 20,842 ",0,1,0,5.335512758
16/11/2012," 10,243 ",1,0.11759951,0.507318198,0.01151465,0.538574861,-0.01031647,0.007953467," 20,817 "," 20,591 ",0,0,1,3.187275478
19/11/2012," 10,290 ",2,0.212190446,0.821900415,0.007953467,0.732663459,-0.010142245,0.012865934," 20,697 "," 20,735 ",1,1,0,2.725378765
20/11/2012," 10,227 ",0,0.301851362,1.550887623,0.012865934,0.071000164,-0.009399481,0.01846168," 20,611 "," 20,695 ",0,0,1,2.182703856
21/11/2012," 10,398 ",1,0.256357018,0.538155532,0.01846168,0.984202661,-0.008843927,0.01773009," 20,694 "," 20,699 ",0,0,1,2.462796181
22/11/2012," 10,492 ",0,0.615854627,1.14333992,0.01773009,0.803309763,-0.004340079,0.013735679," 20,486 "," 20,528 ",1,0,1,2.496648592
23/11/2012," 10,607 ",0,0.903144564,0.747103784,0.013735679,0.991291812,0.001132295,0.011830389," 20,487 "," 20,762 ",1,0,1,7.176725798
26/11/2012," 10,568 ",0,1.083423202,1.422394036,0.011830389,0.274109951,0.002680123,0.011895319," 20,758 "," 20,840 ",0,0,1,3.130237196
27/11/2012," 10,528 ",1,0.892433604,0.707353696,0.011895319,0.059485019,0.00408274,0.012580815," 20,951 "," 20,888 ",0,1,0,9.342704193
28/11/2012," 10,399 ",1,0.726848905,-0.407780326,0.012580815,0.471052526,0.002808872,0.011964195," 20,914 "," 20,908 ",0,1,0,-5.205209304
29/11/2012," 10,488 ",1,0.506913391,0.982271969,0.011964195,0.414468669,0.002711661,0.010537893," 21,008 "," 21,012 ",1,0,1,-1.438324648
30/11/2012," 10,623 ",0,0.615378098,0.548792799,0.010537893,0.778258581,0.006430563,0.0155567," 20,980 "," 20,825 ",1,0,1,-3.181607272
3/12/2012," 10,459 ",0,0.799647942,0.833401072,0.0155567,0.146681382,0.005263502,0.025130616," 20,927 "," 20,937 ",0,1,0,-2.120357539
4/12/2012," 10,524 ",1,0.457133802,0.115839951,0.025130616,0.929897632,0.00444798,0.015929096," 20,785 "," 20,920 ",0,1,0,-1.791853165
5/12/2012," 10,830 ",0,0.539401864,1.039046139,0.015929096,0.971473326,0.006956436,0.029095877," 20,813 "," 20,999 ",1,0,1,-7.505565347
6/12/2012," 10,865 ",0,1.46529174,1.173834419,0.029095877,0.532977148,0.007663168,0.00857505," 21,051 "," 21,136 ",1,0,1,4.51440167
7/12/2012," 10,919 ",1,1.026645537,0.930083012,0.00857505,0.23755456,0.006493961,0.011881157," 21,138 "," 21,148 ",1,0,1,1.691107302
10/12/2012," 10,994 ",0,0.914408407,0.993825343,0.011881157,0.367625411,0.006966972,0.007165199," 21,257 "," 21,207 ",0,0,1,1.436717751
11/12/2012," 10,992 ",1,0.866722315,0.917275926,0.007165199,0.307569606,0.008375545,0.00976236," 21,422 "," 21,417 ",0,1,0,1.338707711
12/12/2012," 11,162 ",1,0.778290553,0.938188798,0.00976236,0.988341975,0.011501768,0.009308496," 21,491 "," 21,519 ",1,0,1,1.593778704
13/12/2012," 11,143 ",0,0.852666423,0.920547135,0.009308496,0.376536906,0.013233562,0.013030487," 21,566 "," 21,552 ",0,0,1,1.643769539
14/12/2012," 11,307 ",1,0.763733951,0.049805831,0.013030487,0.831334251,0.012420076,0.022982436," 21,440 "," 21,698 ",1,0,1,1.310064375
17/12/2012," 11,294 ",0,0.848582629,0.873686427,0.022982436,0.278744842,0.014007459,0.011226972," 21,562 "," 21,764 ",0,0,1,1.440619407
18/12/2012," 11,302 ",1,0.768763457,0.543087476,0.011226972,0.364924917,0.014772042,0.009603895," 21,793 "," 21,810 ",0,0,1,1.51968742
19/12/2012," 11,388 ",1,0.754500014,1.176766818,0.009603895,0.634752028,0.012143873,0.007215906," 21,848 "," 21,546 ",1,0,1,1.263219205
20/12/2012," 11,352 ",2,0.866395705,0.450298227,0.007215906,0.785118937,0.009437421,0.013413133," 21,478 "," 21,511 ",0,1,0,1.100727036
21/12/2012," 11,229 ",1,0.77512833,0.313144952,0.013413133,0.224281777,0.007158631,0.008280712," 21,549 "," 21,429 ",0,1,0,1.047309625
27/12/2012," 11,349 ",1,0.524288418,1.782890056,0.008280712,0.138779883,0.005940348,0.010173449," 21,539 "," 21,642 ",1,0,1,0.922470999
28/12/2012," 11,378 ",1,0.691768095,0.87668042,0.010173449,0.44411386,0.006606248,0.008755496," 21,574 "," 21,822 ",0,0,1,0.884755423
2/1/2013," 11,898 ",1,0.706986283,2.324752232,0.008755496,0.988479813,0.009976005,0.028963773," 22,066 "," 22,111 ",1,0,1,0.9307377
3/1/2013," 11,987 ",0,1.472959188,1.229756595,0.028963773,0.986007134,0.01399778,0.011390371," 22,044 "," 22,006 ",1,0,1,1.027302339
4/1/2013," 11,937 ",2,1.12717051,0.9488455,0.011390371,0.711938843,0.012973726,0.012953421," 21,960 "," 21,944 ",0,1,0,1.021220995
7/1/2013," 11,973 ",1,0.939926806,0.610658449,0.012953421,0.797706631,0.011433745,0.009586699," 22,020 "," 22,100 ",0,0,1,0.901279699
8/1/2013," 11,714 ",0,0.859496295,0.247613915,0.009586699,0.106142642,0.009480885,0.018415314," 21,786 "," 21,567 ",0,1,0,0.786362073
9/1/2013," 11,818 ",1,0.586984299,0.340627978,0.018415314,0.52880665,0.007269817,0.009617899," 21,434 "," 21,384 ",0,0,1,0.753767306
10/1/2013," 11,931 ",0,0.643442918,0.636533879,0.009617899,0.636480026,0.008677577,0.018763354," 21,368 "," 21,430 ",1,0,1,0.95901104
11/1/2013," 11,843 ",0,0.711323307,0.973510428,0.018763354,0.149357859,0.010224318,0.017733232," 21,373 "," 21,189 ",0,0,1,1.171586423
14/1/2013," 12,004 ",1,0.572634974,0.239069812,0.017733232,0.854287911,0.010824161,0.014019084," 21,251 "," 21,442 ",0,0,1,1.282574042
15/1/2013," 12,007 ",0,0.728365445,0.717778261,0.014019084,0.395155075,0.010895786,0.012052399," 21,189 "," 21,109 ",0,0,1,1.237617026
16/1/2013," 11,908 ",0,0.721492598,0.130124572,0.012052399,0.622639797,0.00538843,0.013512873," 21,204 "," 21,159 ",0,1,0,0.706866346
17/1/2013," 11,858 ",1,0.483535996,1.054905774,0.013512873,0.447159516,-0.001000413,0.018004649," 21,210 "," 21,262 ",0,1,0,-0.158844929
18/1/2013," 12,106 ",1,0.358135125,1.003432581,0.018004649,0.952999811,0.000329404,0.011172832," 21,478 "," 21,228 ",1,0,1,0.050656684
21/1/2013," 12,126 ",0,1.031138074,0.804600047,0.011172832,0.739609908,0.002698307,0.007187754," 21,368 "," 21,524 ",1,0,1,0.386483126
22/1/2013," 12,197 ",0,0.92150145,0.535057049,0.007187754,0.740559833,0.005332356,0.015092371," 21,596 "," 21,743 ",1,1,0,0.723443756
23/1/2013," 12,167 ",0,0.955686668,0.865710805,0.015092371,0.600928457,0.006969185,0.011465225," 21,730 "," 21,914 ",0,0,1,0.979196273
24/1/2013," 12,096 ",1,0.804311074,0.022626044,0.011465225,0.185521487,0.004284187,0.013285917," 21,986 "," 21,862 ",0,1,0,0.66447622
25/1/2013," 12,002 ",0,0.630152844,0.493556254,0.013285917,0.354136064,0.002692733,0.018283766," 21,970 "," 21,844 ",0,1,0,0.420561813
28/1/2013," 12,100 ",1,0.402735715,0.354408723,0.018283766,0.826541847,0.0021241,0.00990015," 21,765 "," 21,709 ",0,0,1,0.330988282
29/1/2013," 12,078 ",0,0.597484301,0.598798406,0.00990015,0.503286323,0.001389403,0.009710039," 21,821 "," 21,923 ",0,0,1,0.228147996
30/1/2013," 12,172 ",2,0.531648048,1.066542829,0.009710039,0.356510693,0.002784969,0.008232174," 21,949 "," 22,030 ",1,0,1,0.68336714
31/1/2013," 12,131 ",0,0.694776273,-0.02140275,0.008232174,0.885725351,0.00445223,0.011012429," 22,070 "," 21,768 ",0,1,0,2.553993075
1/2/2013," 12,215 ",2,0.555078245,0.84449381,0.011012429,0.963468059,0.00315713,0.019211455," 21,786 "," 21,800 ",1,1,0,1.800219062
4/2/2013," 12,157 ",0,0.867803057,1.293852789,0.019211455,0.167446223,0.001155458,0.019312548," 21,819 "," 22,271 ",0,0,1,0.601839094
5/2/2013," 11,813 ",1,0.598507504,-0.690131515,0.019312548,0.174685367,-0.002907753,0.014152109," 22,356 "," 22,250 ",0,1,0,-2.472691308
6/2/2013," 11,849 ",1,-0.180611348,0.667532619,0.014152109,0.123423741,-0.005776779,0.008247634," 22,295 "," 22,191 ",0,0,1,-10.63382516
7/2/2013," 11,682 ",1,0.031389995,-0.252749431,0.008247634,0.173143818,-0.006046964,0.014663476," 22,378 "," 22,277 ",0,1,0,6.676463974
8/2/2013," 11,650 ",1,-0.059179358,-0.187571533,0.014663476,0.476540375,-0.006349575,0.006382315," 22,296 "," 22,324 ",0,1,0,3.456125521
15/2/2013," 11,845 ",0,0.046024688,1.699982898,0.006382315,0.840451849,-0.005049212,0.011531006," 22,413 "," 22,503 ",1,0,1,3.456228573
18/2/2013," 11,735 ",0,0.350206086,0.924063504,0.011531006,0.241053848,-0.004985785,0.015559412," 22,501 "," 22,446 ",0,1,0,2.785450088
19/2/2013," 11,526 ",1,0.255150851,0.122938152,0.015559412,0.01219116,-0.008271384,0.022341893," 22,397 "," 22,606 ",0,1,0,3.040054048
20/2/2013," 11,683 ",1,0.06525738,0.24982741,0.022341893,0.950362718,-0.009174816,0.012604501," 22,591 "," 22,514 ",0,0,1,3.95143293
21/2/2013," 11,426 ",0,0.326277822,-0.218065725,0.012604501,0.46200445,-0.010424386,0.014381003," 22,525 "," 22,495 ",0,1,0,2.921253849
22/2/2013," 11,317 ",1,0.125409027,0.172686146,0.014381003,0.059579401,-0.013780701,0.009264123," 22,655 "," 22,623 ",0,1,0,2.216102852
25/2/2013," 11,334 ",1,0.018920872,0.503937377,0.009264123,0.21188926,-0.011237118,0.011047199," 22,603 "," 22,660 ",0,1,0,1.604365083
26/2/2013," 11,104 ",1,0.133076519,-0.660661361,0.011047199,0.095422424,-0.010508815,0.018812533," 22,565 "," 22,506 ",0,1,0,1.298156887
27/2/2013," 11,144 ",1,-0.009528792,0.412957621,0.018812533,0.665257156,-0.011053842,0.013975207," 22,705 "," 22,620 ",0,1,0,1.300632026
28/2/2013," 11,437 ",1,0.15473999,1.695238515,0.013975207,0.866299442,-0.006506638,0.019649439," 22,706 "," 22,667 ",1,0,1,1.012495249
1/3/2013," 11,344 ",0,0.480855365,0.562480494,0.019649439,0.121017709,-0.006217681,0.010603603," 22,860 "," 23,312 ",0,0,1,1.106361794
4/3/2013," 11,105 ",1,0.424374015,-0.08975076,0.010603603,0.192506794,-0.009877857,0.023433538," 23,391 "," 23,399 ",0,1,0,1.339085499
5/3/2013," 11,170 ",1,0.167027875,0.417093144,0.023433538,0.584615011,-0.008651821,0.010902663," 23,370 "," 23,331 ",0,0,1,1.02302557
6/3/2013," 11,359 ",2,0.290842426,1.67491436,0.010902663,0.701322246,-0.005996978,0.01120043," 23,345 "," 23,330 ",1,0,1,0.786416573
7/3/2013," 11,311 ",0,0.670458782,0.464259261,0.01120043,0.584517177,-0.003880705,0.01340979," 23,264 "," 23,111 ",0,1,0,0.536693675
8/3/2013," 11,484 ",1,0.606463065,1.046931843,0.01340979,0.690778489,0.00046523,0.013056012," 23,155 "," 23,218 ",1,0,1,-0.068167773
11/3/2013," 11,436 ",0,0.911961517,0.883449654,0.013056012,0.167375931,0.002388973,0.012278261," 23,240 "," 23,354 ",0,0,1,-0.523380353
12/3/2013," 11,292 ",1,0.765379308,0.215264732,0.012278261,0.043723139,0.00257002,0.024684114," 23,479 "," 23,264 ",0,1,0,-0.630543659
13/3/2013," 11,037 ",1,0.469243295,-0.022338699,0.024684114,0.111316979,0.00071846,0.02356332," 23,327 "," 23,413 ",0,1,0,-0.136882182
14/3/2013," 11,102 ",1,0.024365644,-0.062000031,0.02356332,0.849669631,-0.003909878,0.022120071," 23,388 "," 23,382 ",0,1,0,0.748893059
15/3/2013," 11,021 ",0,0.265116909,0.898037877,0.022120071,0.245302972,-0.005829218,0.022514577," 23,390 "," 23,357 ",0,0,1,0.967509105
18/3/2013," 10,795 ",1,0.207189973,-0.663492389,0.022514577,0.539513345,-0.005622315,0.012486186," 23,472 "," 23,340 ",0,1,0,0.723780008
19/3/2013," 10,740 ",2,0.050968231,0.775542739,0.012486186,0.100037289,-0.006583317,0.016933442," 23,509 "," 23,602 ",0,1,0,0.863330258
20/3/2013," 10,979 ",1,0.098083298,0.105220263,0.016933442,0.926387267,-0.007229528,0.026685586," 23,566 "," 23,591 ",1,1,0,1.093826924
21/3/2013," 10,944 ",0,0.372045859,1.051460092,0.026685586,0.160226943,-0.006698381,0.018267569," 23,596 "," 23,659 ",0,0,1,1.268579896
22/3/2013," 10,896 ",1,0.371098891,0.012968419,0.018267569,0.462996521,-0.008588049,0.012787258," 23,700 "," 23,635 ",0,1,0,2.130911994
25/3/2013," 10,978 ",1,0.36503196,1.468727035,0.012787258,0.275494208,-0.00943504,0.01021852," 23,585 "," 23,599 ",1,0,1,2.714699431
26/3/2013," 10,925 ",1,0.499310657,0.147549075,0.01021852,0.684481005,-0.007481958,0.012150235," 23,654 "," 23,580 ",0,1,0,3.119433049
27/3/2013," 11,034 ",1,0.461326133,1.04286437,0.012150235,0.397098918,-0.003377606,0.013939832," 23,622 "," 23,672 ",1,0,1,2.596221453
28/3/2013," 10,896 ",0,0.724950384,-0.076619567,0.013939832,0.676285578,-0.001915047,0.018299181," 23,659 "," 23,655 ",0,1,0,0.653846868
2/4/2013," 10,811 ",1,0.441339872,0.265377761,0.018299181,0.19714729,-0.003794668,0.020671738," 23,767 "," 23,822 ",0,0,1,0.785932496
3/4/2013," 10,759 ",2,0.2728299,0.455263099,0.020671738,0.301292438,-0.002246623,0.014529202," 23,799 "," 23,730 ",0,1,0,0.567245552
5/4/2013," 10,429 ",1,0.151253895,0.039960418,0.014529202,0.069807459,-0.003180226,0.028910633," 23,763 "," 23,722 ",0,1,0,0.648062237
8/4/2013," 10,430 ",1,-0.17277318,0.138615827,0.028910633,0.208219113,-0.007890126,0.008079002," 23,867 "," 23,685 ",0,0,1,1.044319991
9/4/2013," 10,611 ",1,0.025222748,0.999641434,0.008079002,0.587033356,-0.008122902,0.018531706," 23,407 "," 23,149 ",1,0,1,1.097514621
10/4/2013," 10,694 ",0,0.299590486,0.964530996,0.018531706,1,-0.004956658,0.009102226," 23,292 "," 23,257 ",1,0,1,0.729137564
11/4/2013," 10,708 ",0,0.424074334,1.76770364,0.009102226,0.231574009,-0.004379717,0.015662703," 23,260 "," 23,177 ",1,0,1,0.630831209
12/4/2013," 10,656 ",1,0.470950297,0.493150682,0.015662703,0.278808056,-0.005012679,0.012468908," 23,101 "," 23,215 ",0,1,0,0.800429971
15/4/2013," 10,441 ",1,0.432749876,-0.276273236,0.012468908,0.248140893,-0.00803654,0.017660479," 23,460 "," 23,413 ",0,1,0,1.414788323
16/4/2013," 10,427 ",1,0.154553348,-0.417402209,0.017660479,0.647753763,-0.009927403,0.020504293," 23,315 "," 23,445 ",0,1,0,1.689197114
17/4/2013," 10,301 ",0,0.232169968,0.831699807,0.020504293,0,-0.009209084,0.015722184," 23,477 "," 23,382 ",0,0,1,1.424558829
18/4/2013," 10,267 ",1,0.096733624,-0.664702152,0.015722184,0.423038594,-0.009462704,0.01740267," 23,368 "," 23,144 ",0,1,0,1.6314188
19/4/2013," 10,587 ",0,0.132477613,0.445310737,0.01740267,0.934702807,-0.003169115,0.03299828," 23,311 "," 23,307 ",1,0,1,0.998221215
22/4/2013," 10,591 ",0,0.614026464,0.946770438,0.03299828,0.588032929,0.00303918,0.012891583," 23,026 "," 22,907 ",0,0,1,-1.202373203
23/4/2013," 10,425 ",2,0.593615863,0.708361648,0.012891583,0.258561181,-0.000234867,0.023153171," 22,840 "," 22,782 ",0,1,0,0.055340577
24/4/2013," 10,634 ",1,0.373390812,0.891404622,0.023153171,0.858992289,-0.002332216,0.013660048," 22,853 "," 22,820 ",1,0,1,0.636906708
25/4/2013," 10,773 ",0,0.705880087,1.603889214,0.013660048,0.647512851,4.42396E-05,0.016395422," 22,640 "," 22,520 ",1,0,1,-0.020149962
26/4/2013," 10,834 ",0,0.918560614,1.266464092,0.016395422,0.001422662,0.002312631,0.010976106," 22,656 "," 22,577 ",0,0,1,-1.659433148
29/4/2013," 10,786 ",1,0.886510472,-0.318905036,0.010976106,0.550159772,0.004978275,0.012908642," 22,826 "," 23,020 ",0,1,0,-3.118370261
30/4/2013," 10,918 ",1,0.758835585,1.367256699,0.012908642,0.534405986,0.007942978,0.00889308," 22,957 "," 22,880 ",1,0,1,-7.452492734
2/5/2013," 10,825 ",0,0.819729902,-0.299599018,0.00889308,0.874176311,0.009617415,0.01040684," 22,867 "," 22,538 ",0,1,0,57.19317602
3/5/2013," 10,846 ",1,0.67250653,1.68221532,0.01040684,0.13625899,0.010402071,0.013600602," 22,622 "," 22,561 ",1,0,1,21.82087146
6/5/2013," 11,002 ",1,0.650565887,1.212564293,0.013600602,0.423714356,0.009319682,0.011339557," 22,751 "," 22,778 ",1,0,1,2.996522369
7/5/2013," 11,115 ",2,0.820084795,0.383971328,0.011339557,0.951149425,0.008755414,0.015822771," 22,729 "," 22,771 ",1,0,1,1.477036087
8/5/2013," 11,285 ",0,0.894678233,1.505634874,0.015822771,0.813532756,0.012857963,0.015450141," 22,839 "," 23,092 ",1,0,1,2.012557298
9/5/2013," 11,267 ",0,1.039407364,1.214238602,0.015450141,0.408538568,0.013796204,0.013717451," 23,131 "," 23,091 ",0,0,1,2.362096127
10/5/2013," 11,347 ",1,0.920257994,0.39794843,0.013717451,0.874655271,0.011073159,0.010247403," 23,133 "," 22,891 ",0,0,1,1.956493331
13/5/2013," 11,109 ",0,0.922133508,0.148735303,0.010247403,0.131406115,0.007750465,0.015775619," 22,901 "," 22,557 ",0,1,0,1.522690436
14/5/2013," 11,033 ",1,0.576884075,0.480217635,0.015775619,0.285184573,0.004739399,0.018553923," 22,484 "," 22,619 ",0,1,0,0.975989306
15/5/2013," 11,083 ",1,0.438180136,0.550392237,0.018553923,0.32379759,0.003733305,0.009205587," 22,706 "," 22,533 ",0,0,1,0.645095289
16/5/2013," 11,019 ",2,0.487834895,0.022043839,0.009205587,0.490879487,0.00324569,0.012642442," 22,185 "," 22,083 ",0,1,0,0.510640298
20/5/2013," 11,187 ",1,0.327363196,1.446003749,0.012642442,0.337956501,0.004820741,0.008914234," 22,138 "," 22,042 ",1,0,1,0.638532246
21/5/2013," 11,083 ",0,0.59268581,-0.191717582,0.008914234,0.411874766,0.003798248,0.00773496," 21,990 "," 22,256 ",0,1,0,0.584136277
22/5/2013," 11,053 ",1,0.334204371,0.25952805,0.00773496,0.410455034,0.000174533,0.018733317," 22,286 "," 22,226 ",0,1,0,0.039829282
23/5/2013," 10,747 ",1,0.271850862,-0.050532828,0.018733317,0.089484337,-0.005380228,0.027210749," 22,186 "," 22,115 ",0,1,0,-1.504200962
24/5/2013," 10,722 ",1,-0.074501339,0.230950885,0.027210749,0.389467467,-0.009712587,0.018234559," 22,328 "," 22,251 ",0,1,0,-5.208584744
27/5/2013," 10,753 ",1,0.068493548,0.202971428,0.018234559,0.794032596,-0.010263443,0.008628445," 22,208 "," 22,311 ",0,0,1,-32.8779661
28/5/2013," 10,921 ",0,0.18770932,1.003251663,0.008628445,0.933765786,-0.007089877,0.019438822," 22,385 "," 22,465 ",1,0,1,-23.20399863
29/5/2013," 10,751 ",0,0.445482242,0.679764591,0.019438822,0.199553615,-0.00428262,0.015742518," 22,390 "," 22,300 ",0,1,0,-18.04714149
30/5/2013," 10,690 ",1,0.257861407,0.228488574,0.015742518,0.493440005,-0.006156852,0.025147285," 22,204 "," 22,368 ",0,1,0,5.16694412
31/5/2013," 10,599 ",1,0.24325849,0.497729095,0.025147285,0.37605252,-0.007442103,0.015458627," 22,527 "," 22,337 ",0,1,0,3.60646028
3/6/2013," 10,548 ",1,0.199340169,0.053185769,0.015458627,0.155149402,-0.009719208,0.013598729," 22,231 "," 21,727 ",0,1,0,4.07760072
4/6/2013," 10,537 ",2,0.157609203,0.267555089,0.013598729,0.390567043,-0.010913188,0.009670365," 21,734 "," 21,718 ",0,1,0,3.144670985
5/6/2013," 10,473 ",1,0.152506228,-0.299430279,0.009670365,0.862278304,-0.010434985,0.011557249," 21,800 "," 21,870 ",0,1,0,2.068934592
6/6/2013," 10,361 ",2,0.077669102,0.089688638,0.011557249,0.356103521,-0.00899479,0.009252662," 21,963 "," 22,035 ",0,1,0,1.257525067
7/6/2013," 10,187 ",1,0.000906544,-0.373796329,0.009252662,0.182049643,-0.008623669,0.017106962," 22,198 "," 22,101 ",0,1,0,0.939406068
10/6/2013," 10,127 ",1,-0.040120469,0.233914853,0.017106962,0.429265952,-0.010921257,0.020153213," 22,185 "," 22,089 ",0,1,0,1.031725421
11/6/2013," 9,960 ",1,0.061794723,0.103168869,0.020153213,0.179165214,-0.015000308,0.017843013," 21,999 "," 21,773 ",0,1,0,1.368437364
13/6/2013," 9,688 ",1,0.042151064,-0.869581304,0.017843013,0.666103557,-0.019238783,0.025497686," 21,572 "," 21,672 ",0,1,0,1.658390601
14/6/2013," 9,667 ",1,0.033167848,0.953439423,0.025497686,0.07826408,-0.020008354,0.016547318," 21,795 "," 21,570 ",0,0,1,1.549980592
17/6/2013," 9,744 ",1,0.123903833,0.062288365,0.016547318,0.512950828,-0.018195915,0.016064391," 21,440 "," 21,513 ",0,0,1,1.436886945
18/6/2013," 9,734 ",0,0.237652726,0.145308393,0.016064391,0.945163479,-0.016342015,0.014269098," 21,518 "," 22,014 ",0,1,0,1.264442873
19/6/2013," 9,585 ",0,0.278461291,0.691383844,0.014269098,0.285463958,-0.017449568,0.017698727," 22,038 "," 22,044 ",0,1,0,1.240282289
20/6/2013," 9,265 ",1,0.218566213,-0.687034188,0.017698727,0.051024629,-0.02150516,0.01704254," 22,086 "," 21,807 ",0,1,0,1.363347746
21/6/2013," 9,237 ",1,0.072348997,-1.277136879,0.01704254,0.732042807,-0.023427189,0.029497978," 22,067 "," 22,183 ",0,1,0,1.469800098
24/6/2013," 8,939 ",0,0.145212379,0.230056909,0.029497978,0.239383759,-0.024129568,0.028381624," 22,299 "," 22,401 ",0,1,0,1.502637821
25/6/2013," 8,871 ",1,0.049398775,0.102021763,0.028381624,0.616173036,-0.02576602,0.042004362," 22,560 "," 22,548 ",0,1,0,1.430685893
26/6/2013," 9,165 ",1,0.131336261,1.060885868,0.042004362,0.855246009,-0.021374333,0.026448453," 22,568 "," 22,581 ",1,0,1,1.185399443
27/6/2013," 9,159 ",0,0.348949595,1.007656265,0.026448453,0.246248746,-0.013990709,0.028321688," 22,770 "," 22,737 ",0,0,1,0.835134231
28/6/2013," 9,311 ",1,0.378192825,0.48754703,0.028321688,0.889847781,-0.009432486,0.020161592," 22,692 "," 22,668 ",0,0,1,0.628985182
2/7/2013," 9,204 ",0,0.507817287,1.377204779,0.020161592,0.118130385,-0.009603188,0.023904362," 22,812 "," 22,690 ",0,0,1,0.68040618
3/7/2013," 8,900 ",1,0.462637799,-0.106963466,0.023904362,0.04380144,-0.014771766,0.028907692," 22,968 "," 22,915 ",0,1,0,0.947293251
4/7/2013," 9,024 ",1,0.230265899,0.336545488,0.028907692,0.454135931,-0.01507333,0.016661273," 22,924 "," 23,047 ",0,0,1,0.923862175
5/7/2013," 9,209 ",0,0.383547718,1.399653983,0.016661273,0.617845726,-0.006727598,0.010063917," 23,216 "," 23,244 ",1,0,1,0.465368235
8/7/2013," 9,063 ",0,0.66228767,-1.174105899,0.010063917,0.736998079,-0.002526804,0.027983048," 23,354 "," 23,211 ",0,1,0,0.188001329
9/7/2013," 9,051 ",0,0.46845053,0.750827694,0.027983048,0.357395832,-0.000676441,0.015905277," 23,214 "," 23,321 ",0,0,1,0.052620521
